"","Date","All Downtown","All Midtown","All Upper East Side","All Upper Manhattan","All Upper West Side","Alley Park","Astoria","Auburndale","Bath Beach","Battery Park City","Bay Ridge","Baychester","Bayside","Bedford Park","Bedford-Stuyvesant","Bellerose","Belmont","Bensonhurst","Bergen Beach","Boerum Hill","Borough Park","Bowne Park","Briarwood","Brighton Beach","Bronx","Bronxwood","Brooklyn","Brooklyn Heights","Brookville","Brownsville","Bushwick","Cambria Heights","Canarsie","Carroll Gardens","Castle Hill","Central Harlem","Central Park South","Central Queens","Chelsea","Chinatown","City Island","Civic Center","Clearview","Clinton Hill","Co-op City","Cobble Hill","College Point","Columbia St Waterfront District","Concourse","Coney Island","Corona","Country Club","Crotona Park East","Crown Heights","Ditmas Park","Douglaston","Downtown Brooklyn","DUMBO","Dyker Heights","East Brooklyn","East Elmhurst","East Flatbush","East Harlem","East New York","East Tremont","East Village","Eastchester","Edenwald","Elmhurst","Financial District","Flatbush","Flatiron","Flatlands","Floral Park","Flushing","Fordham","Forest Hills","Fort Greene","Fresh Meadows","Gerritsen Beach","Glen Oaks","Glendale","Gowanus","Gramercy Park","Gravesend","Greenpoint","Greenwich Village","Greenwood","Hamilton Heights","Highbridge","Hillcrest","Hollis","Howard Beach","Hunts Point","Inwood","Jackson Heights","Jamaica","Jamaica Estates","Jamaica Hills","Kensington","Kew Gardens","Kew Gardens Hills","Kingsbridge","Laconia","Laurelton","Little Italy","Little Neck","Long Island City","Longwood","Lower East Side","Manhattan","Manhattan Beach","Manhattanville","Marble Hill","Marine Park","Maspeth","Melrose","Middle Village","Midtown","Midtown East","Midtown South","Midtown West","Midwood","Mill Basin","Morningside Heights","Morris Heights","Morris Park","Morrisania","Mott Haven","New Hyde Park","Nolita","North Brooklyn","North Corona","Northeast Queens","Northwest Brooklyn","Northwest Queens","Norwood","NYC","Oakland Gardens","Ocean Parkway","Old Mill Basin","Ozone Park","Park Slope","Parkchester","Pelham Bay","Pelham Gardens","Pelham Parkway","Pomonok","Port Morris","Prospect Heights","Prospect Lefferts Gardens","Prospect Park","Prospect Park South","Queens","Queens Village","Queensboro Hill","Red Hook","Rego Park","Richmond Hill","Ridgewood","Riverdale","Rockaway All","Roosevelt Island","Rosedale","Schuylerville","Seagate","Sheepshead Bay","Soho","Soundview","South Brooklyn","South Jamaica","South Ozone Park","South Queens","South Richmond Hill","Springfield Gardens","St. Albans","Staten Island","Stuyvesant Town/PCV","Sunnyside","Sunset Park","The Rockaways","Throgs Neck","Tremont","Tribeca","University Heights","Upper East Side","Upper West Side","Utopia","Van Nest","Wakefield","Washington Heights","West Harlem","West Village","Westchester Village","Whitestone","Williamsbridge","Williamsburg","Windsor Terrace","Woodhaven","Woodlawn","Woodside","Woodstock"
"88",2017-04-30,4500,4950,3500,2400,4500,NA,2300,NA,1775,7078,2200,NA,NA,NA,2300,NA,1700,2000,NA,3077,1925,NA,1900,2500,1850,NA,2500,4495,NA,1700,2300,NA,NA,3200,1900,2550,9500,2200,5805,3175,NA,NA,NA,2600,NA,3400,NA,3150,1800,2399,2253,NA,NA,2245,2100,NA,4124,5475,1975,2295,NA,1950,2643,1800,NA,3595,NA,NA,2150,5316,1950,7400,NA,NA,2250,NA,2500,3450,NA,NA,NA,1900,2695,4000,1900,2700,4525,2298,2350,NA,NA,NA,NA,NA,2150,2200,2825,NA,NA,2000,2225,1925,1875,NA,NA,3293,NA,3994,NA,3300,3999,NA,NA,NA,NA,2050,NA,NA,5582,4395,6504,4616,2113,NA,2925,NA,2134,NA,1875,NA,4295,3000,NA,2150,3400,2400,1700,2800,NA,NA,NA,NA,2900,NA,NA,NA,NA,NA,NA,2995,2200,2800,2150,2300,NA,NA,2742,2575,NA,2150,2400,NA,3995,NA,NA,NA,2150,7450,NA,2079,NA,NA,2000,NA,NA,NA,1725,4857,2300,1992,NA,NA,NA,8550,NA,3500,4500,NA,NA,NA,2250,2388,4699,NA,NA,NA,3200,2800,2000,NA,2150,NA
"89",2017-05-31,4500,4995,3595,2400,4500,NA,2300,NA,1800,7000,2200,NA,2400,NA,2350,NA,1699,1900,NA,3500,1988,NA,1899,2495,1875,NA,2500,4495,NA,1750,2350,NA,NA,3100,NA,2500,9500,2200,5544,3474,NA,NA,NA,2650,NA,3575,NA,3050,1700,2250,2195,NA,NA,2299,2000,NA,4311,5655,1999,2300,NA,1900,2500,1850,NA,3600,NA,NA,2200,5455,1975,7050,NA,NA,2298,1750,2425,3500,NA,NA,NA,1950,2800,4148,2000,2750,4600,2300,2350,NA,NA,NA,NA,NA,2100,2200,2675,NA,NA,2200,2150,1950,1957,NA,NA,2995,NA,3800,NA,3450,3993,NA,NA,NA,NA,2000,NA,1900,5750,4400,6459,4750,2000,NA,3100,NA,2074,NA,2100,NA,4395,3000,NA,2150,3463,2400,NA,2850,NA,NA,NA,NA,2950,1850,NA,NA,NA,NA,NA,2995,2197,2800,2198,2300,NA,NA,2683,2500,NA,2100,2375,NA,4300,NA,NA,NA,2100,7000,NA,2050,NA,NA,1950,NA,NA,NA,1900,4941,2300,2013,NA,NA,NA,7948,NA,3595,4500,NA,NA,NA,2263,2450,4525,NA,NA,NA,3195,2875,NA,NA,2200,NA
"90",2017-06-30,4297,4950,3598,2425,4495,NA,2350,NA,1925,6995,2200,NA,2549,NA,2350,NA,1690,1875,NA,3300,2000,NA,1899,2495,1850,NA,2500,4500,NA,1750,2350,NA,1800,3254,NA,2500,9475,2200,5681,3000,NA,NA,NA,2698,NA,3300,NA,2975,1750,2400,2150,NA,NA,2350,2000,NA,4308,5628,1900,2328,NA,1995,2500,1850,NA,3500,NA,NA,2200,5475,2000,7000,NA,NA,2400,1900,2475,3575,NA,NA,NA,1900,2900,4000,1950,2800,4398,2350,2350,1800,NA,NA,NA,NA,2099,2200,3100,NA,NA,2200,2100,1875,1888,NA,NA,3600,NA,3895,NA,3425,3895,NA,NA,NA,NA,2000,NA,2000,5798,4425,6457,4500,2055,NA,3000,NA,1848,NA,1913,NA,3900,3000,NA,2200,3400,2400,1695,2850,NA,NA,NA,NA,2995,1773,NA,NA,NA,NA,NA,2995,2275,2835,2100,2325,NA,NA,2800,2500,NA,2090,2400,1897,4350,NA,NA,NA,2100,7250,NA,2100,NA,NA,2075,NA,NA,NA,1950,4504,2395,2100,1897,NA,NA,7775,NA,3598,4495,NA,NA,NA,2300,2450,4395,NA,NA,NA,3163,2800,NA,NA,2200,NA
"91",2017-07-31,4250,4800,3595,2450,4250,NA,2397,NA,1925,6915,2200,NA,2550,NA,2395,NA,1700,1875,NA,3666,1850,NA,1913,2599,1850,NA,2500,4495,NA,1750,2350,NA,NA,3400,NA,2611,9450,2250,5695,2900,NA,NA,NA,2844,NA,3500,NA,3000,1750,2150,2200,NA,NA,2350,2100,NA,4399,5500,1900,2350,NA,2000,2500,1850,NA,3497,NA,NA,2200,5450,2099,6500,NA,NA,2500,1960,2450,3350,NA,NA,NA,2000,2900,3995,1950,2800,5445,2350,2350,1800,NA,NA,NA,NA,2000,2200,3125,NA,NA,2293,2100,1975,1860,NA,NA,3223,NA,3951,NA,3298,3795,NA,NA,NA,NA,2000,NA,2000,5762,4300,6457,4300,2100,NA,2874,NA,1988,NA,1999,NA,3900,3000,NA,2200,3400,2400,NA,2850,NA,NA,NA,NA,2960,1690,NA,NA,NA,NA,NA,3000,2300,2800,2100,2338,NA,NA,2800,2595,NA,2100,2600,1850,4400,NA,NA,NA,2150,7000,NA,2150,NA,NA,2150,NA,NA,NA,1900,4933,2388,2150,1850,NA,1800,8400,NA,3595,4250,NA,NA,NA,2300,2425,4350,NA,NA,NA,3100,2750,NA,NA,2200,NA
"92",2017-08-31,4295,4800,3700,2493,4217,NA,2350,NA,NA,6780,2050,NA,2150,NA,2399,NA,1750,NA,NA,3500,2000,NA,1995,2395,1900,NA,2600,4578,NA,1713,2350,NA,NA,3400,NA,2700,9900,2300,5625,3000,NA,NA,NA,2700,NA,3600,NA,3000,1750,2275,NA,NA,NA,2450,2250,NA,4188,5571,NA,2398,NA,2087,2500,1825,NA,3450,NA,NA,2155,5300,2100,6895,NA,NA,2395,NA,2400,3600,NA,NA,NA,2148,3295,4210,1975,2625,4995,2300,2385,1838,NA,NA,NA,NA,2097,2275,NA,NA,NA,2208,2200,1975,2100,NA,NA,3400,NA,4133,NA,3295,3880,NA,NA,2365,NA,2100,NA,NA,5827,4200,6460,4500,2095,NA,2985,NA,NA,NA,2000,NA,4073,2999,NA,2200,3495,2445,NA,2999,NA,NA,NA,NA,3000,1850,NA,NA,NA,NA,NA,3000,2300,2800,2200,2375,NA,NA,2900,2768,NA,2200,2498,1749,4173,NA,NA,NA,2200,6300,NA,2100,NA,NA,1900,NA,NA,NA,1900,4910,2300,2013,1749,NA,NA,6500,NA,3700,4217,NA,NA,NA,2295,2175,4350,NA,NA,NA,3095,2599,NA,NA,2250,NA
"93",2017-09-30,4500,4968,4140,2495,4450,NA,2300,NA,NA,6900,2100,NA,2175,NA,2350,NA,1750,1800,NA,3400,2099,NA,1950,2250,1900,NA,2500,4630,NA,1750,2350,NA,NA,2938,NA,2650,10240,2250,5800,2950,NA,NA,NA,2980,NA,3798,NA,2875,1949,2250,NA,NA,NA,2400,2261,NA,4066,5595,1813,2350,NA,1995,2500,1795,NA,3333,NA,NA,2198,5000,2099,6995,NA,NA,2325,2050,2400,3575,NA,NA,NA,1925,3200,4595,1995,2750,4998,2249,2350,NA,NA,NA,NA,NA,2200,2189,NA,NA,NA,2285,2200,1975,2200,NA,NA,3300,NA,3891,NA,3273,4000,NA,NA,NA,NA,2100,NA,NA,5881,4350,6500,4650,2000,NA,2800,NA,1950,NA,1938,NA,3998,3000,NA,2150,3435,2400,NA,2950,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,3071,2295,2800,2250,2350,NA,NA,2850,2800,NA,2100,2388,1850,NA,NA,NA,NA,2100,6800,NA,2100,NA,NA,1925,NA,NA,NA,1950,4812,2350,2000,1850,NA,1775,6300,NA,4140,4450,NA,NA,NA,2291,2250,4500,NA,NA,NA,3067,2599,NA,NA,2200,NA
"94",2017-10-31,4520,4996,3865,2450,4497,NA,2300,NA,NA,6500,2125,NA,NA,NA,2350,NA,1750,1850,NA,3350,1997,NA,1950,2299,1895,NA,2500,4843,NA,1798,2347,NA,1800,3225,1900,2550,9900,2200,5746,2750,NA,NA,NA,2995,NA,3798,NA,2887,1925,2375,NA,NA,NA,2375,2300,NA,4059,5471,1800,2349,NA,1963,2500,1825,NA,3300,NA,NA,2155,4924,2050,6750,NA,NA,2325,NA,2395,3200,NA,NA,NA,1900,3100,3912,2075,2700,5275,2300,2350,NA,NA,NA,NA,NA,2057,2191,NA,NA,NA,2300,2098,2063,1900,NA,NA,3190,NA,3794,NA,3300,4000,NA,NA,NA,NA,1975,NA,NA,5684,4395,6500,4900,1999,NA,2695,NA,1925,NA,1913,NA,3897,2900,NA,2108,3429,2400,NA,2900,NA,NA,NA,NA,2963,NA,NA,NA,NA,NA,NA,2900,2200,2750,2050,2300,NA,NA,2750,2537,NA,2083,2388,1775,3625,NA,NA,NA,2000,7995,NA,2100,NA,NA,2000,NA,NA,NA,2025,4756,2300,1950,1775,NA,1775,6135,NA,3865,4497,NA,NA,NA,2292,2256,4498,NA,NA,NA,3000,2663,NA,NA,2100,NA
"95",2017-11-30,4600,4585,4153,2399,4500,NA,2300,NA,NA,6687,2150,NA,2200,NA,2350,NA,1725,1800,NA,3250,1895,NA,1899,2338,1842,NA,2495,4398,NA,1800,2300,NA,1800,3200,1900,2595,9980,2200,5925,2800,NA,NA,NA,2944,NA,3750,NA,2800,2000,2350,2300,NA,NA,2399,2275,NA,4075,5163,1737,2325,NA,2000,2450,1800,NA,3285,NA,NA,2155,4936,2000,7000,NA,NA,2108,NA,2400,3000,NA,NA,NA,1900,2995,4048,2099,2649,5650,2200,2219,NA,NA,NA,NA,NA,2075,2200,NA,NA,NA,2223,2250,2000,1900,NA,NA,3400,NA,3678,NA,3195,3996,NA,NA,NA,NA,2000,NA,NA,5616,4100,5256,4482,2050,NA,2600,NA,1960,NA,1950,NA,3798,2800,NA,2100,3300,2400,NA,2797,NA,NA,NA,NA,2895,NA,NA,NA,NA,NA,NA,2800,2200,2650,2000,2300,NA,NA,2598,2375,NA,2085,2595,NA,3425,NA,NA,NA,2200,8000,NA,2063,NA,NA,1900,NA,NA,NA,2100,4745,2150,1950,NA,NA,1700,6100,NA,4153,4500,NA,NA,NA,2291,2256,4300,NA,NA,NA,2915,2600,NA,NA,2050,NA
"96",2017-12-31,4695,4595,4408,2395,4650,NA,2300,NA,NA,6687,2150,NA,NA,NA,2300,NA,NA,1825,NA,3350,1800,NA,1899,2295,1860,NA,2450,4499,NA,1750,2300,NA,NA,3000,1900,2595,9650,2200,5623,2773,NA,NA,NA,2985,NA,4057,NA,2790,1799,2450,2283,NA,NA,2312,2275,NA,4075,4995,NA,2300,NA,2090,2495,1800,NA,3398,NA,NA,2155,4990,1990,7495,NA,NA,2100,NA,2400,2800,NA,NA,NA,1900,2975,4296,1913,2500,5500,2250,2258,1880,NA,NA,NA,NA,2025,2200,NA,NA,NA,2195,2250,2000,1900,NA,NA,3300,NA,3750,NA,3195,4150,NA,NA,NA,NA,2000,NA,NA,5598,4295,5344,4362,2100,NA,2895,NA,NA,NA,1860,NA,4195,2750,NA,2075,3411,2395,NA,2800,NA,NA,NA,NA,2850,NA,NA,NA,NA,NA,NA,3000,2200,2600,2072,2295,NA,NA,2800,2353,NA,2125,2350,NA,NA,NA,NA,NA,2200,8250,NA,2095,NA,NA,2100,NA,NA,NA,2100,4835,2225,1995,NA,NA,NA,6900,NA,4408,4650,NA,NA,NA,2225,2442,4500,NA,NA,NA,2895,2695,NA,NA,2100,NA
"97",2018-01-31,4595,4750,4153,2380,4781,NA,2300,NA,NA,6200,2150,NA,NA,NA,2299,NA,1700,1750,NA,3340,1795,NA,1985,2250,1900,NA,2400,4400,NA,1750,2271,NA,NA,2995,NA,2625,9650,2200,5570,2700,NA,NA,NA,3013,NA,3663,NA,2750,NA,NA,2330,NA,NA,2295,2300,NA,4101,5000,2098,2290,NA,2100,2475,1850,NA,3462,NA,NA,1950,4950,2050,6961,NA,NA,2288,NA,2400,3000,NA,NA,NA,1950,2788,4198,1975,2600,5000,2150,2250,NA,NA,NA,NA,NA,2150,2200,NA,NA,NA,2200,2275,2000,1750,NA,NA,3600,NA,3811,NA,3100,4100,NA,NA,NA,NA,2048,NA,NA,5634,4443,5400,4500,2000,NA,2729,NA,1913,NA,1824,NA,4100,2800,NA,2170,3547,2399,1695,2800,NA,NA,NA,NA,2995,NA,NA,NA,NA,NA,NA,3100,2138,2700,2150,2300,NA,NA,2499,2350,NA,2099,2550,NA,3428,NA,NA,NA,2100,8495,NA,2100,NA,NA,1900,NA,NA,NA,1975,4845,2200,1999,NA,NA,1700,7000,NA,4153,4781,NA,NA,NA,2200,2500,4450,NA,NA,NA,2963,2700,NA,NA,2100,NA
"98",2018-02-28,4629,4800,4125,2395,4891,NA,2299,NA,1900,5975,2100,NA,NA,NA,2290,NA,1650,1773,NA,3400,NA,NA,1924,2225,1913,NA,2400,4500,NA,1750,2295,NA,NA,3250,NA,2638,9500,2150,5950,2800,NA,NA,NA,3100,NA,3500,NA,2750,1950,NA,2208,NA,NA,2300,2250,NA,4010,5500,2000,2290,NA,2100,2475,1850,NA,3600,NA,NA,1950,5030,2100,7027,NA,NA,2300,1747,2400,3000,NA,NA,NA,1899,3000,4240,2095,2500,5500,2199,2200,NA,NA,NA,NA,NA,2170,2200,NA,NA,NA,2250,2275,1938,1763,NA,NA,3675,NA,3695,NA,3000,4150,NA,NA,NA,NA,2000,NA,NA,5725,4510,5550,4350,1990,NA,2950,NA,1900,NA,2035,NA,4000,2800,NA,2150,3600,2342,NA,2792,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,3223,2249,2700,2100,2250,NA,NA,2499,2398,NA,2050,2525,2200,4060,NA,NA,NA,2000,8500,NA,2100,NA,NA,1995,NA,NA,NA,1863,4325,2195,1999,2200,NA,1825,7583,NA,4125,4891,NA,NA,NA,2200,2600,4556,NA,NA,NA,2922,2600,NA,NA,2090,NA
"99",2018-03-31,4650,4725,3900,2395,4500,NA,2300,NA,1900,6100,2100,NA,NA,NA,2305,NA,1613,1850,NA,3300,1850,NA,2050,2250,1961,NA,2495,4325,NA,1800,2295,NA,1800,3250,NA,2620,9500,2195,5904,2858,NA,NA,NA,2990,NA,3350,NA,NA,1850,2400,2273,NA,NA,2350,2350,NA,4056,5839,1820,2300,NA,2050,2450,1850,NA,3550,NA,NA,1935,4998,2100,7168,NA,NA,2300,NA,2400,3000,NA,NA,NA,1945,3250,4400,2083,2695,5500,2400,2395,NA,NA,NA,NA,NA,2200,2100,NA,NA,NA,2250,2250,2000,2018,NA,NA,6423,NA,3771,NA,3277,3995,NA,NA,NA,NA,2000,NA,NA,6000,4400,5500,4450,2100,NA,3000,NA,1926,NA,1975,NA,4295,2875,NA,2135,3650,2395,NA,2795,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,3223,2350,2775,2100,2295,NA,NA,2725,2350,NA,2100,2550,2446,4015,NA,NA,NA,2000,8300,NA,2100,NA,NA,1995,NA,NA,NA,1900,4565,2200,2000,2446,NA,1850,7900,NA,3900,4500,NA,NA,NA,2250,2400,4528,NA,NA,NA,2995,2650,NA,NA,2100,NA
"100",2018-04-30,4437,4750,3495,2475,4500,NA,2294,NA,1948,6900,2100,NA,NA,NA,2400,NA,1675,1850,NA,3485,1850,NA,2000,2295,2017,NA,2500,4858,NA,1750,2350,NA,1825,3300,NA,2750,9365,2150,5700,2895,NA,NA,NA,2975,NA,3300,NA,2725,1995,2325,NA,NA,NA,2350,2273,NA,4138,6180,1999,2350,NA,2000,2400,1900,NA,3595,NA,NA,2050,4700,2095,6749,NA,NA,2300,1800,2600,3000,NA,NA,NA,2000,3100,4100,2075,2750,5200,2225,2450,NA,NA,NA,NA,NA,2250,2100,NA,NA,NA,2216,2350,2000,2067,NA,NA,4748,NA,3729,NA,3300,3900,NA,NA,NA,NA,2000,NA,NA,5850,4495,6379,4548,2120,NA,3100,NA,1900,NA,2100,NA,4038,2952,NA,2237,3500,2350,NA,2800,NA,NA,NA,NA,3100,NA,NA,NA,NA,NA,NA,3099,2395,2800,2250,2299,NA,NA,2838,2350,NA,2000,2550,2305,4085,NA,NA,NA,2000,7995,NA,2100,NA,NA,1900,NA,NA,NA,1825,4472,2200,2000,2305,NA,NA,8290,NA,3495,4500,NA,NA,NA,2275,2550,4600,NA,NA,NA,3000,2700,NA,NA,2050,NA
"101",2018-05-31,4394,4620,3495,2500,4500,NA,2300,NA,2023,6948,2100,NA,NA,NA,2400,NA,NA,1995,NA,3550,1850,NA,1899,2397,2000,NA,2500,4200,NA,1795,2400,NA,1875,3400,NA,2750,9500,2200,6200,3000,NA,NA,NA,3025,NA,3265,NA,3150,2000,2300,NA,NA,NA,2350,2095,NA,4450,5995,2000,2400,NA,2000,2495,1900,NA,3600,NA,NA,2050,5369,2050,7373,NA,NA,2300,1850,2500,3000,NA,NA,NA,2100,3250,4185,2099,2750,5200,2500,2500,1800,NA,NA,NA,NA,2200,2200,NA,NA,NA,2150,2228,2000,2000,NA,NA,3600,NA,3869,NA,3395,3900,NA,2748,NA,NA,2000,NA,NA,5799,4395,5500,4500,2100,NA,3100,NA,1925,NA,2200,NA,4498,2995,NA,2200,3500,2350,NA,2895,NA,NA,NA,NA,3100,NA,NA,NA,NA,NA,NA,3206,2400,2850,2150,2300,NA,NA,2900,2300,NA,2100,2495,2325,4498,NA,NA,NA,1950,7748,NA,2100,NA,NA,2000,NA,NA,NA,1900,3837,2200,2154,2325,NA,NA,7850,NA,3495,4500,NA,NA,NA,2295,2500,4525,NA,NA,NA,3000,2800,NA,NA,2100,NA
"102",2018-06-30,4295,4733,3400,2500,4500,NA,2299,NA,1950,6923,2200,NA,2250,NA,2400,NA,1800,1900,NA,3798,1875,NA,2100,2448,2000,NA,2595,4195,NA,1800,2400,NA,NA,3250,NA,2795,8700,2250,5844,2975,NA,NA,NA,3000,NA,3404,NA,3200,NA,2300,NA,NA,NA,2399,2199,NA,4881,5695,1850,2400,NA,2000,2500,1925,NA,3600,NA,NA,2000,5360,2100,7201,NA,NA,2297,NA,2497,3775,NA,NA,NA,2000,3250,4195,1840,2900,4850,2900,2500,1850,NA,NA,NA,NA,2250,2200,NA,2575,NA,2216,2228,2000,2025,NA,NA,3600,NA,4246,NA,3250,3850,NA,NA,NA,NA,2000,NA,2147,5800,4400,5348,4400,2000,NA,3098,NA,2050,NA,2225,NA,4050,3000,NA,2197,3600,2348,1950,2900,NA,NA,NA,NA,3167,NA,NA,NA,NA,NA,NA,3159,2400,2900,2200,2300,NA,NA,2850,2300,NA,2263,2400,2245,4495,NA,NA,NA,2050,4900,NA,2150,NA,NA,2098,NA,NA,NA,1875,3743,2200,2200,2245,NA,NA,7598,NA,3400,4500,NA,NA,NA,2295,2550,4595,NA,NA,NA,3000,2695,NA,NA,2150,NA
"103",2018-07-31,4195,4600,3498,2500,4400,NA,2300,NA,1900,6850,2150,NA,2200,NA,2456,NA,1800,1875,NA,3600,1899,NA,2123,2550,1950,NA,2600,4500,NA,1800,2490,NA,NA,3225,NA,2750,9500,2300,5625,3000,NA,NA,NA,3000,NA,3950,NA,3300,1950,2300,2343,NA,NA,2425,2475,NA,4785,5798,1900,2450,NA,2038,2495,1900,NA,3550,NA,NA,2154,5417,2100,6995,NA,NA,2313,1900,2575,3750,NA,NA,NA,2000,3325,3895,1999,2950,4795,2650,2500,1850,NA,NA,NA,NA,2250,2375,NA,NA,NA,2285,2250,2000,2050,NA,NA,3570,NA,3994,NA,3300,3775,NA,2985,NA,NA,1975,NA,2000,5679,4225,5000,4225,2000,NA,3000,NA,2100,NA,2050,NA,4025,2995,NA,2150,3500,2350,1850,2900,NA,NA,NA,NA,3100,NA,NA,NA,NA,NA,NA,3200,2500,2975,2295,2300,NA,NA,2575,2350,NA,2200,2350,2038,4569,NA,NA,NA,2100,6800,NA,2200,NA,NA,2000,NA,NA,NA,2100,3840,2125,2200,2038,NA,NA,7800,NA,3498,4400,NA,NA,NA,2295,2500,4395,NA,2050,NA,2995,2800,NA,NA,2300,NA
"104",2018-08-31,4200,4708,3498,2495,4500,NA,2300,NA,1795,6904,2150,NA,2400,NA,2500,NA,1800,1875,NA,3600,1925,NA,2025,2350,1950,NA,2600,4775,NA,1813,2484,NA,1900,3500,1750,2800,9975,2300,5500,2972,NA,NA,NA,3106,NA,3895,NA,3000,1963,2350,NA,NA,NA,2400,2500,NA,4703,5798,2000,2475,NA,2125,2495,1900,NA,3600,NA,NA,2150,5256,2195,7034,NA,NA,2398,1900,2500,3488,NA,NA,NA,2000,3400,3960,1995,2895,4795,2999,2400,1725,NA,NA,NA,NA,2235,2348,2611,2395,NA,2400,2200,2000,1970,NA,NA,3433,NA,4153,NA,3400,3760,NA,2995,NA,NA,2025,NA,2100,5600,4250,5248,4599,2000,NA,3100,NA,2099,NA,2000,NA,4000,2999,NA,2148,3600,2395,NA,2895,NA,NA,NA,NA,3095,NA,NA,NA,NA,NA,NA,3299,2400,2850,2195,2300,NA,NA,2600,2390,NA,2250,2450,1950,4495,NA,NA,NA,2100,6500,NA,2200,NA,NA,2348,NA,NA,NA,2150,3745,2200,2000,1950,NA,NA,7998,NA,3498,4500,NA,NA,NA,2300,2500,4495,NA,NA,NA,3000,2800,NA,NA,2250,1787
"105",2018-09-30,4400,4685,3600,2475,4575,NA,2300,NA,1800,6302,2200,NA,2275,NA,2520,NA,1800,1899,NA,3900,1850,NA,1999,2473,1995,NA,2600,4698,NA,1813,2435,NA,NA,3350,1750,2750,10000,2250,6123,2900,NA,NA,NA,3200,NA,3800,NA,2999,1950,2395,NA,NA,NA,2450,2299,NA,4557,5383,1900,2463,NA,2175,2500,1965,NA,3552,NA,NA,2300,5165,2200,7043,NA,NA,2150,1900,2500,3300,NA,NA,NA,1975,2825,4395,1995,2950,5200,2455,2400,NA,NA,NA,NA,NA,2250,2348,2611,NA,NA,2300,2100,2075,1965,NA,NA,3254,NA,4200,NA,3425,3800,NA,2873,NA,NA,1999,NA,2200,5775,4166,5323,4850,2100,NA,3000,NA,2025,NA,2225,NA,4300,2999,NA,2100,3500,2400,NA,2850,NA,NA,NA,NA,3200,NA,NA,NA,NA,NA,NA,3300,2452,2900,2300,2300,NA,NA,2700,2400,NA,2200,2400,2020,3600,NA,NA,NA,2150,7375,NA,2175,NA,NA,2300,NA,NA,NA,2250,3629,2300,1985,2020,NA,NA,7850,NA,3600,4575,NA,NA,NA,2300,2383,4600,NA,NA,NA,3000,2899,NA,NA,2200,NA
"106",2018-10-31,4500,4723,3500,2400,4725,NA,2300,NA,1799,6450,2125,NA,NA,NA,2500,NA,1800,1890,NA,3850,1900,NA,2025,2497,1995,NA,2500,4500,NA,1850,2400,NA,1900,3300,NA,2600,9950,2200,6000,2663,NA,NA,NA,3116,NA,3395,NA,2900,1800,2750,NA,NA,NA,2395,2250,NA,4295,5271,2000,2400,NA,2050,2497,1900,NA,3585,NA,NA,2130,5295,2200,7450,NA,NA,2208,NA,2425,2948,NA,NA,NA,1999,3100,3995,2000,2799,5400,2400,2350,1850,NA,NA,NA,NA,2225,2300,2611,NA,NA,2200,2100,2070,1995,NA,NA,3208,NA,4102,NA,3595,3822,NA,2788,NA,NA,1950,NA,NA,5605,4200,5650,4800,2000,NA,3000,NA,2025,NA,2000,NA,4425,2995,NA,2100,3500,2395,NA,2750,NA,NA,NA,NA,3200,NA,NA,NA,NA,NA,NA,3223,2383,2750,2200,2300,NA,NA,2500,2450,NA,2190,2300,2100,3483,NA,NA,NA,2000,7800,NA,2100,NA,NA,2095,NA,NA,NA,1988,3774,2319,1995,2100,NA,1800,8075,1750,3500,4725,NA,NA,NA,2295,2300,4648,NA,NA,NA,3000,2775,NA,NA,2100,NA
"107",2018-11-30,4671,4798,3650,2395,4579,NA,2300,NA,1725,6520,2150,NA,2300,NA,2475,NA,1700,1899,NA,3800,1895,NA,2050,2493,1950,NA,2499,3998,NA,1850,2395,NA,1900,3350,NA,2593,10500,2200,6163,2800,NA,NA,NA,3115,NA,3450,NA,2799,1950,NA,2403,NA,NA,2350,2263,NA,4375,5821,2000,2399,NA,2000,2450,1863,1835,3600,NA,NA,2049,5123,2150,7515,NA,NA,2200,NA,2395,3500,NA,NA,NA,1995,3100,4355,2095,2700,5400,2395,2350,1813,NA,NA,NA,NA,2250,2298,2611,NA,NA,2200,2200,2000,1883,NA,NA,3451,NA,3888,NA,3540,3932,NA,2695,NA,NA,1900,NA,2000,5632,4217,5500,4888,1995,NA,2800,NA,NA,NA,1950,NA,4590,2850,NA,2135,3500,2400,1688,2700,NA,NA,NA,NA,3100,NA,2000,NA,NA,NA,NA,3200,2375,2750,1995,2300,NA,NA,2500,2300,NA,2199,2373,2200,3798,NA,NA,NA,2000,7995,NA,2100,NA,NA,2000,NA,NA,NA,1865,3627,2300,2000,2200,NA,1750,8725,1750,3650,4579,NA,NA,NA,2250,2250,4795,NA,NA,NA,2900,2900,NA,NA,2090,NA
