"","Date","All Downtown","All Midtown","All Upper East Side","All Upper Manhattan","All Upper West Side","Alley Park","Astoria","Auburndale","Bath Beach","Battery Park City","Bay Ridge","Baychester","Bayside","Bedford Park","Bedford-Stuyvesant","Bellerose","Belmont","Bensonhurst","Bergen Beach","Boerum Hill","Borough Park","Bowne Park","Briarwood","Brighton Beach","Bronx","Bronxwood","Brooklyn","Brooklyn Heights","Brookville","Brownsville","Bushwick","Cambria Heights","Canarsie","Carroll Gardens","Castle Hill","Central Harlem","Central Park South","Central Queens","Chelsea","Chinatown","City Island","Civic Center","Clearview","Clinton Hill","Co-op City","Cobble Hill","College Point","Columbia St Waterfront District","Concourse","Coney Island","Corona","Country Club","Crotona Park East","Crown Heights","Ditmas Park","Douglaston","Downtown Brooklyn","DUMBO","Dyker Heights","East Brooklyn","East Elmhurst","East Flatbush","East Harlem","East New York","East Tremont","East Village","Eastchester","Edenwald","Elmhurst","Financial District","Flatbush","Flatiron","Flatlands","Floral Park","Flushing","Fordham","Forest Hills","Fort Greene","Fresh Meadows","Gerritsen Beach","Glen Oaks","Glendale","Gowanus","Gramercy Park","Gravesend","Greenpoint","Greenwich Village","Greenwood","Hamilton Heights","Highbridge","Hillcrest","Hollis","Howard Beach","Hunts Point","Inwood","Jackson Heights","Jamaica","Jamaica Estates","Jamaica Hills","Kensington","Kew Gardens","Kew Gardens Hills","Kingsbridge","Laconia","Laurelton","Little Italy","Little Neck","Long Island City","Longwood","Lower East Side","Manhattan","Manhattan Beach","Manhattanville","Marble Hill","Marine Park","Maspeth","Melrose","Middle Village","Midtown","Midtown East","Midtown South","Midtown West","Midwood","Mill Basin","Morningside Heights","Morris Heights","Morris Park","Morrisania","Mott Haven","New Hyde Park","Nolita","North Brooklyn","North Corona","Northeast Queens","Northwest Brooklyn","Northwest Queens","Norwood","NYC","Oakland Gardens","Ocean Parkway","Old Mill Basin","Ozone Park","Park Slope","Parkchester","Pelham Bay","Pelham Gardens","Pelham Parkway","Pomonok","Port Morris","Prospect Heights","Prospect Lefferts Gardens","Prospect Park","Prospect Park South","Queens","Queens Village","Queensboro Hill","Red Hook","Rego Park","Richmond Hill","Ridgewood","Riverdale","Rockaway All","Roosevelt Island","Rosedale","Schuylerville","Seagate","Sheepshead Bay","Soho","Soundview","South Brooklyn","South Jamaica","South Ozone Park","South Queens","South Richmond Hill","Springfield Gardens","St. Albans","Staten Island","Stuyvesant Town/PCV","Sunnyside","Sunset Park","The Rockaways","Throgs Neck","Tremont","Tribeca","University Heights","Upper East Side","Upper West Side","Utopia","Van Nest","Wakefield","Washington Heights","West Harlem","West Village","Westchester Village","Whitestone","Williamsbridge","Williamsburg","Windsor Terrace","Woodhaven","Woodlawn","Woodside","Woodstock"
"24",2011-12-31,3295,3250,2695,1650,3000,NA,1850,NA,NA,3068,1350,NA,NA,NA,1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,2300,2650,NA,NA,NA,NA,NA,2325,NA,1750,6125,1550,3350,NA,NA,NA,NA,1950,NA,2550,NA,NA,NA,NA,NA,NA,NA,1575,1450,NA,2500,3000,NA,1450,NA,NA,1838,NA,NA,2498,NA,NA,NA,3400,NA,3995,NA,NA,1235,NA,1675,2350,NA,NA,NA,NA,NA,3450,NA,1825,3595,NA,1750,NA,NA,NA,NA,NA,1400,NA,NA,NA,NA,1275,NA,NA,NA,NA,NA,NA,NA,2675,NA,2100,3000,NA,NA,NA,NA,NA,NA,NA,3600,3000,3400,3195,1250,NA,NA,NA,NA,NA,NA,NA,2875,2800,NA,1300,2450,2050,NA,2875,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,2213,NA,2300,NA,1600,NA,NA,NA,1500,NA,NA,1450,NA,2798,NA,NA,NA,1400,3800,NA,1300,NA,NA,NA,NA,NA,NA,NA,3324,1548,NA,NA,NA,NA,4160,NA,2695,3000,NA,NA,NA,1438,NA,3300,NA,NA,NA,2800,NA,NA,NA,NA,NA
"25",2012-01-31,3250,3200,2600,1625,3000,NA,1633,NA,NA,3120,1398,NA,NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,2295,2695,NA,NA,NA,NA,NA,2300,NA,1650,6000,1525,3283,NA,NA,NA,NA,2150,NA,2725,NA,NA,NA,NA,NA,NA,NA,1575,NA,NA,2307,3100,NA,1450,NA,NA,2050,NA,NA,2673,NA,NA,NA,3450,NA,3750,NA,NA,1195,NA,1625,2425,NA,NA,NA,NA,NA,3400,NA,2095,3650,NA,1800,NA,NA,NA,NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,NA,2688,NA,2195,3000,NA,NA,NA,NA,NA,NA,NA,3650,3010,3500,3100,1300,NA,NA,NA,NA,NA,NA,NA,3248,2850,NA,1325,2500,1850,NA,2857,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,1900,NA,2300,NA,1600,NA,NA,NA,1513,NA,NA,1450,NA,NA,NA,NA,NA,1450,3850,NA,1350,NA,NA,1479,NA,NA,NA,NA,3378,1600,NA,NA,NA,NA,4200,NA,2600,3000,NA,NA,NA,1525,NA,3250,NA,NA,NA,2887,NA,NA,NA,NA,NA
"26",2012-02-29,3250,3200,2650,1650,2960,NA,1795,NA,NA,3155,1300,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,2298,2625,NA,NA,NA,NA,NA,2450,NA,1700,6100,1550,3350,NA,NA,NA,NA,2123,NA,2750,NA,NA,1250,NA,NA,NA,NA,1600,1438,NA,2323,3100,NA,1500,NA,NA,2000,NA,NA,2595,NA,NA,NA,3450,NA,3950,NA,NA,1235,NA,1600,2400,NA,NA,NA,NA,NA,3373,NA,2250,3450,NA,1650,NA,NA,NA,NA,NA,1413,NA,NA,NA,NA,1350,NA,NA,1795,NA,NA,2000,NA,2900,NA,2395,3000,NA,NA,NA,NA,NA,NA,NA,3695,3095,3300,3015,1300,NA,2050,NA,NA,NA,NA,NA,3345,2862,NA,1325,2500,2800,NA,2850,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,1795,NA,2300,NA,2513,NA,NA,NA,1550,NA,2025,1450,NA,NA,NA,NA,NA,1400,3850,NA,1300,NA,NA,NA,NA,NA,NA,NA,3378,1570,NA,NA,NA,NA,4323,NA,2650,2960,NA,NA,NA,1495,NA,3300,NA,NA,NA,2894,NA,NA,NA,NA,NA
"27",2012-03-31,3300,3200,2598,1700,2900,NA,1800,NA,NA,3200,1295,NA,NA,NA,1550,NA,NA,NA,NA,2425,NA,NA,NA,NA,1200,NA,2300,2580,NA,NA,NA,NA,NA,2400,NA,1775,5500,1550,3498,NA,NA,NA,NA,2400,NA,2425,NA,NA,NA,NA,NA,NA,NA,1625,1500,NA,2406,3175,NA,1550,NA,NA,2050,NA,NA,2595,NA,NA,NA,3400,NA,3950,NA,NA,1295,NA,1773,2395,NA,NA,NA,NA,NA,3398,NA,2150,3595,NA,1575,NA,NA,NA,NA,NA,1438,NA,NA,NA,NA,1300,NA,NA,1750,NA,NA,NA,NA,2890,NA,2395,3000,NA,NA,NA,NA,NA,NA,NA,3675,3095,3213,3200,1300,NA,2200,NA,NA,NA,NA,NA,3295,2825,NA,1400,2500,2800,NA,2900,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,1795,NA,2300,NA,2583,NA,NA,2000,NA,NA,2025,1495,NA,NA,NA,NA,NA,1325,3950,NA,1300,NA,NA,1430,NA,NA,NA,NA,3350,1650,NA,NA,NA,NA,4300,NA,2598,2900,NA,NA,NA,1595,NA,3300,NA,NA,NA,2867,NA,NA,NA,NA,NA
"28",2012-04-30,3350,3290,2650,1675,2950,NA,1850,NA,NA,3200,1325,NA,NA,NA,1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,2350,2500,NA,NA,NA,NA,NA,2350,NA,1695,5000,1650,3500,NA,NA,NA,NA,2338,NA,2600,NA,NA,1200,NA,NA,NA,NA,1663,NA,NA,2415,2925,NA,1600,NA,NA,2025,NA,NA,2750,NA,NA,NA,3595,NA,3750,NA,NA,NA,NA,1773,2398,NA,NA,NA,NA,NA,3250,NA,2125,3625,NA,1600,NA,NA,NA,NA,NA,1380,NA,NA,NA,NA,1350,1413,NA,1773,NA,NA,NA,NA,2930,NA,2473,3050,NA,NA,NA,NA,NA,NA,NA,3700,3100,3300,3238,1300,NA,2296,NA,NA,NA,NA,NA,3298,2867,NA,1399,2500,2800,NA,2905,NA,NA,NA,NA,2398,NA,NA,NA,NA,NA,NA,2150,NA,2300,NA,2300,NA,NA,NA,NA,NA,2025,1525,NA,NA,NA,NA,NA,1338,4125,NA,1348,NA,NA,1400,NA,NA,NA,NA,3420,1550,NA,NA,NA,NA,4300,NA,2650,2950,NA,NA,NA,1495,NA,3295,NA,NA,NA,2900,NA,NA,NA,NA,NA
"29",2012-05-31,3350,3348,2600,1700,2900,NA,1800,NA,NA,3200,NA,NA,NA,NA,1550,NA,NA,NA,NA,2350,NA,NA,NA,NA,1200,NA,2300,2500,NA,NA,1820,NA,NA,2350,NA,1675,5000,1600,3500,NA,NA,NA,NA,2500,NA,2450,NA,NA,1150,NA,NA,NA,NA,1725,NA,NA,2452,2973,NA,1650,NA,NA,2050,NA,NA,2795,NA,NA,NA,3573,NA,4125,NA,NA,1300,NA,1750,2395,NA,NA,NA,NA,NA,3300,NA,2375,3550,NA,1750,NA,NA,NA,NA,NA,1380,NA,NA,NA,NA,1350,1650,NA,NA,NA,NA,2100,NA,2825,NA,2350,3048,NA,NA,NA,NA,NA,NA,NA,3725,3150,3600,3260,1375,NA,2950,NA,NA,NA,NA,NA,3470,2950,NA,1400,2500,2755,NA,2900,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,2250,NA,2200,NA,2600,NA,NA,1950,NA,NA,NA,1500,NA,3000,NA,NA,NA,1400,3975,NA,1363,NA,NA,1350,NA,NA,NA,NA,3433,1650,NA,NA,NA,NA,4295,NA,2600,2900,NA,NA,NA,1500,NA,3395,NA,NA,NA,3000,NA,NA,NA,NA,NA
"30",2012-06-30,3300,3325,2650,1650,2900,NA,1700,NA,NA,3215,1325,NA,NA,NA,1538,NA,NA,NA,NA,2350,NA,NA,NA,1613,1200,NA,2200,2500,NA,NA,1800,NA,NA,2500,NA,1650,5500,1550,3638,2250,NA,NA,NA,2300,NA,2313,NA,NA,1150,NA,NA,NA,NA,1600,1475,NA,2550,3100,NA,1578,NA,NA,1900,NA,NA,2673,NA,NA,NA,3600,NA,4100,NA,NA,1350,NA,1795,2440,NA,NA,NA,NA,NA,3300,NA,2300,3400,NA,1750,NA,NA,NA,NA,NA,1375,NA,NA,NA,NA,NA,1650,NA,NA,NA,NA,2198,NA,2835,NA,2350,3000,NA,NA,NA,NA,NA,NA,NA,3695,3150,3695,3293,1363,NA,2675,NA,NA,NA,NA,NA,3395,2900,NA,1400,2500,2725,NA,2875,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,2300,NA,2200,NA,2595,NA,NA,2000,NA,NA,NA,1500,NA,2873,NA,NA,NA,1300,3645,NA,1375,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,NA,NA,NA,4295,NA,2650,2900,NA,NA,NA,1498,NA,3300,NA,NA,NA,2995,1800,NA,NA,NA,NA
"31",2012-07-31,3300,3300,2600,1653,2993,NA,1998,NA,NA,3295,1350,NA,NA,NA,1513,NA,NA,NA,NA,2400,NA,NA,NA,1613,1263,NA,2200,3000,NA,NA,1825,NA,NA,2400,NA,1698,5650,1550,3500,2000,NA,NA,NA,2125,NA,2350,NA,NA,1325,NA,NA,NA,NA,1625,1475,NA,2550,3323,NA,1588,NA,NA,1941,NA,NA,2695,NA,NA,NA,3733,NA,3950,NA,NA,1393,NA,1700,2450,NA,NA,NA,NA,NA,3200,NA,2000,3500,NA,1638,NA,NA,NA,NA,NA,1400,1448,NA,NA,NA,NA,1600,NA,NA,NA,NA,2148,NA,2798,NA,2350,3000,NA,NA,NA,NA,NA,NA,NA,3795,3000,3600,3290,1375,NA,2550,NA,NA,NA,NA,NA,3345,2825,NA,1450,2500,2723,NA,2850,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,2150,1285,2100,NA,2500,NA,NA,NA,1450,NA,NA,1573,NA,2900,NA,NA,NA,1438,3448,NA,1400,NA,NA,1450,NA,NA,NA,1350,3430,1500,NA,NA,NA,NA,3998,NA,2600,2993,NA,NA,NA,1498,NA,3395,NA,NA,NA,2900,1800,NA,NA,NA,NA
"32",2012-08-31,3295,3300,2600,1779,2950,NA,2000,NA,NA,3308,1400,NA,NA,1050,1450,NA,NA,NA,NA,2548,NA,NA,NA,1650,1225,NA,2250,3050,NA,NA,1750,NA,NA,2500,NA,1850,4973,1500,3500,2550,NA,NA,NA,2538,NA,2565,NA,NA,1125,NA,NA,NA,NA,1800,1500,NA,2522,3450,NA,1575,NA,NA,2050,NA,NA,2700,NA,NA,NA,3600,1300,3950,NA,NA,1347,NA,1795,2400,NA,NA,NA,NA,NA,3200,NA,2150,3500,NA,1695,NA,NA,NA,NA,NA,1450,NA,NA,NA,NA,1500,1575,NA,NA,NA,NA,2275,NA,2810,NA,2373,3000,NA,NA,NA,NA,NA,NA,NA,3795,3100,3500,3250,1300,NA,2498,NA,NA,NA,NA,NA,3298,3000,NA,1375,2563,2745,NA,2850,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,2155,1325,2000,1190,2450,NA,NA,NA,1450,NA,NA,1550,NA,2950,NA,NA,NA,1400,3195,NA,1400,NA,NA,NA,NA,NA,NA,1350,3390,1425,NA,NA,NA,NA,4250,NA,2600,2950,NA,NA,NA,1500,NA,3200,NA,NA,NA,3046,1800,NA,NA,NA,NA
"33",2012-09-30,3383,3300,2675,1725,2995,NA,2138,NA,NA,3200,1450,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,1700,1150,NA,2400,2700,NA,NA,1775,NA,NA,2500,NA,1750,4950,1500,3550,2550,NA,NA,NA,2850,NA,2700,NA,NA,1150,NA,NA,NA,NA,1800,1473,NA,2573,3495,NA,1550,NA,NA,2095,NA,NA,2652,NA,NA,NA,3655,1325,3900,NA,NA,1347,NA,1798,2300,NA,NA,NA,NA,NA,3225,NA,2200,3625,NA,1573,NA,NA,NA,NA,NA,1375,NA,NA,NA,NA,1625,NA,NA,NA,NA,NA,2300,NA,2800,NA,2495,3050,NA,NA,NA,NA,NA,NA,NA,3700,3150,3550,3295,1325,NA,NA,NA,NA,NA,NA,NA,3000,3100,NA,1375,2585,2595,NA,2900,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,NA,1350,2100,NA,2072,NA,NA,NA,1450,NA,NA,1500,NA,2813,NA,NA,NA,1500,4000,NA,1400,NA,NA,NA,NA,NA,NA,1350,3350,1463,NA,NA,NA,NA,4325,NA,2675,2995,NA,NA,NA,1495,NA,3300,NA,NA,NA,3138,1700,NA,NA,NA,NA
"34",2012-10-31,3375,3300,2600,1750,2975,NA,2100,NA,NA,3225,1450,NA,NA,NA,1500,NA,NA,NA,NA,2475,NA,NA,NA,NA,1225,NA,2379,2700,NA,NA,NA,NA,NA,2500,NA,1695,5500,1700,3400,2650,NA,NA,NA,2563,NA,2620,NA,NA,1300,NA,NA,NA,NA,1555,1513,NA,2650,3550,NA,1525,NA,NA,2100,NA,NA,2773,NA,NA,1950,3500,1238,3837,NA,NA,1363,NA,1725,2295,NA,NA,NA,NA,NA,3450,1238,2000,3548,NA,1650,NA,NA,NA,NA,NA,1300,NA,NA,NA,NA,1690,NA,NA,1248,NA,NA,2225,NA,2833,NA,2395,3000,NA,NA,NA,NA,NA,NA,NA,3785,3100,3500,3300,1300,NA,NA,NA,NA,NA,NA,NA,3098,3050,NA,1400,2600,2585,NA,2895,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,1950,1350,2100,NA,1950,NA,NA,NA,1450,NA,NA,1500,NA,2775,NA,NA,NA,1400,3525,NA,1395,NA,NA,NA,NA,NA,NA,NA,3350,1500,NA,NA,NA,NA,4548,NA,2600,2975,NA,NA,NA,1650,NA,3438,NA,NA,NA,3100,1848,NA,NA,NA,NA
"35",2012-11-30,3300,3300,2600,1730,2995,NA,1950,NA,NA,3200,1450,NA,NA,NA,1500,NA,NA,NA,NA,2450,NA,NA,NA,NA,1275,NA,2379,2700,NA,NA,NA,NA,NA,2500,NA,1700,5838,1650,3495,2600,NA,NA,NA,2400,NA,2620,NA,NA,1313,1425,NA,NA,NA,1600,1700,NA,2750,3575,NA,1588,NA,NA,2070,NA,NA,2775,NA,NA,1950,3650,NA,3895,NA,NA,1385,NA,1650,2223,NA,NA,NA,NA,NA,3473,1225,2375,3450,NA,1700,NA,NA,NA,NA,NA,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,2800,NA,2395,3000,NA,NA,NA,NA,NA,NA,NA,3800,3095,3500,3350,1300,NA,NA,NA,NA,NA,NA,NA,3000,3000,NA,1400,2600,2302,NA,2890,NA,NA,NA,NA,2325,NA,NA,NA,NA,NA,NA,1988,NA,2000,NA,1838,NA,NA,NA,1450,NA,NA,1525,NA,2525,NA,NA,NA,1400,3247,NA,1400,NA,NA,NA,NA,NA,NA,NA,3235,1500,1313,NA,NA,NA,4423,NA,2600,2995,NA,NA,NA,1500,NA,3495,NA,NA,NA,3046,1898,NA,NA,NA,NA
"36",2012-12-31,3322,3300,2650,1700,2995,NA,1795,NA,NA,3225,1495,NA,NA,NA,1575,NA,NA,NA,NA,2950,NA,NA,NA,NA,1290,NA,2400,2700,NA,NA,NA,NA,NA,2500,NA,1675,5500,1650,3500,2395,NA,NA,NA,2350,NA,2620,NA,NA,NA,NA,NA,NA,NA,1600,NA,NA,2860,3950,NA,1550,NA,NA,2108,NA,NA,2700,NA,NA,1950,3540,NA,3795,NA,NA,1350,NA,1650,2400,NA,NA,NA,NA,2950,3300,NA,2400,3450,NA,1699,NA,NA,NA,NA,NA,1345,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,3100,NA,2750,NA,2395,3050,NA,NA,NA,NA,NA,NA,NA,3800,3100,3496,3340,1325,NA,2050,NA,NA,NA,NA,NA,3048,3000,NA,1413,2700,2300,NA,2900,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,2100,NA,2200,NA,1875,NA,NA,NA,1475,NA,NA,1550,NA,2613,NA,NA,NA,1400,3750,NA,1400,NA,NA,NA,NA,NA,NA,NA,3200,1500,NA,NA,NA,NA,4250,NA,2650,2995,NA,NA,NA,1500,NA,3495,NA,NA,NA,3100,1925,NA,NA,NA,NA
"37",2013-01-31,3300,3300,2650,1700,2950,NA,1623,NA,NA,3295,1438,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,2215,2675,NA,NA,1700,NA,NA,2400,NA,1675,5938,1550,3495,NA,NA,NA,NA,2250,NA,2500,NA,NA,NA,NA,NA,NA,NA,1600,1663,NA,2850,3775,NA,1550,NA,NA,2000,NA,NA,2750,NA,NA,1900,3500,1203,3800,NA,NA,1338,NA,1663,2500,NA,NA,NA,NA,2450,3200,1375,2050,3450,NA,1600,NA,NA,NA,NA,NA,1363,1435,NA,NA,NA,1498,NA,NA,NA,NA,NA,2600,NA,2700,NA,2395,3000,NA,NA,NA,NA,NA,NA,NA,3700,3098,3450,3250,1316,NA,2000,NA,NA,NA,NA,NA,3095,2900,NA,1350,2600,2200,NA,2850,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,2000,1350,2100,1325,1675,NA,NA,2000,1600,NA,NA,1550,NA,2700,NA,NA,NA,1400,3850,NA,1395,NA,NA,NA,NA,NA,NA,NA,3250,1500,NA,NA,NA,NA,4200,NA,2650,2950,NA,NA,NA,1600,NA,3300,NA,NA,NA,3013,NA,NA,NA,NA,NA
"38",2013-02-28,3328,3300,2700,1700,2975,NA,1700,NA,NA,3200,1425,NA,NA,NA,1600,NA,NA,NA,NA,2700,NA,NA,NA,NA,1275,NA,2200,2688,NA,NA,2400,NA,NA,2425,NA,1700,6100,1600,3500,NA,NA,NA,NA,2300,NA,2550,NA,NA,NA,NA,NA,NA,NA,1700,1613,NA,2895,3300,NA,1700,NA,NA,2150,NA,NA,2700,NA,NA,1925,3500,1300,3895,NA,NA,1350,NA,1650,2475,NA,NA,NA,NA,3000,3448,1363,2000,3595,NA,1600,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,1425,1475,NA,NA,NA,NA,2600,NA,2750,NA,2395,3100,NA,NA,NA,NA,NA,NA,NA,3685,3195,3500,3225,1300,NA,2448,NA,NA,NA,NA,NA,3000,2860,NA,1400,2700,2100,NA,2900,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,2240,1400,2175,NA,1750,NA,NA,NA,1550,NA,NA,1600,NA,NA,NA,NA,NA,1400,3250,NA,1375,NA,NA,NA,NA,NA,NA,NA,3250,1495,1350,NA,NA,NA,4013,NA,2700,2975,NA,NA,NA,1600,NA,3300,NA,NA,NA,2900,1800,NA,NA,NA,NA
"39",2013-03-31,3395,3300,2750,1700,3000,NA,1699,NA,NA,3250,1400,NA,NA,NA,1698,NA,NA,NA,NA,2825,NA,NA,NA,NA,1275,NA,2200,3136,NA,NA,2000,NA,NA,2600,NA,1750,6225,1563,3545,NA,NA,NA,NA,2395,NA,2550,NA,NA,NA,NA,NA,NA,NA,1600,1525,NA,2895,3400,NA,1695,NA,NA,2093,NA,NA,2713,NA,NA,1900,3475,1200,3795,NA,NA,1300,NA,1550,2473,NA,NA,NA,NA,3067,3500,1325,2150,3595,NA,1575,NA,NA,NA,NA,NA,1350,1450,NA,NA,NA,NA,1438,NA,NA,NA,NA,2575,NA,2713,NA,2425,3100,NA,NA,NA,NA,NA,NA,NA,3695,3100,3473,3293,1275,NA,2348,NA,NA,NA,NA,NA,3095,2850,NA,1395,2750,2000,NA,2950,NA,NA,NA,NA,2238,NA,NA,NA,NA,NA,NA,2150,NA,2150,NA,1650,NA,NA,NA,1525,NA,NA,1625,NA,2900,NA,NA,NA,1425,3375,NA,1375,NA,NA,NA,NA,NA,NA,NA,3200,1500,1450,NA,NA,NA,4295,1150,2750,3000,NA,NA,NA,1525,NA,3400,NA,NA,NA,2900,1988,NA,NA,NA,NA
"40",2013-04-30,3378,3300,2650,1675,3000,NA,1750,NA,NA,3250,1495,NA,NA,NA,1700,NA,NA,NA,NA,2700,NA,NA,NA,NA,1300,NA,2200,2995,NA,NA,2000,NA,NA,2600,NA,1700,6000,1575,3695,NA,NA,NA,NA,2300,NA,2350,NA,NA,NA,NA,NA,NA,NA,1600,1500,NA,2895,3400,NA,1700,NA,NA,2000,NA,NA,2795,NA,NA,1850,3485,1200,3800,NA,NA,1388,NA,1600,2295,NA,NA,NA,NA,3034,3500,1375,2175,3463,NA,1573,NA,NA,NA,NA,NA,1350,1600,NA,NA,NA,NA,1500,NA,NA,NA,NA,2395,NA,2855,NA,2400,3100,NA,NA,NA,NA,NA,NA,NA,3725,3100,3450,3295,1273,NA,2395,NA,NA,NA,NA,NA,3095,2850,NA,1400,2700,2000,NA,2900,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,2100,NA,2150,NA,1675,NA,NA,NA,1425,NA,NA,1600,NA,3000,NA,NA,NA,1475,3700,NA,1425,NA,NA,NA,NA,NA,NA,NA,2965,1563,1475,NA,NA,NA,4195,1155,2650,3000,NA,NA,NA,1525,NA,3395,NA,NA,NA,2900,NA,NA,NA,NA,NA
"41",2013-05-31,3350,3300,2663,1700,3000,NA,1900,NA,NA,3448,1525,NA,NA,NA,1600,NA,NA,NA,NA,2625,NA,NA,NA,1450,1300,NA,2252,2788,NA,NA,1813,NA,NA,2400,NA,1700,6800,1550,3550,2600,NA,NA,NA,2300,NA,2600,NA,NA,NA,NA,NA,NA,NA,1695,NA,NA,2898,3400,NA,1685,NA,NA,2104,NA,NA,2695,NA,NA,1795,3495,1200,3978,NA,NA,1375,NA,1650,2350,NA,NA,NA,NA,2975,3500,1375,2298,3425,1673,1595,NA,NA,NA,NA,NA,1350,1495,NA,NA,NA,NA,NA,NA,1150,NA,NA,2445,NA,2925,NA,2395,3050,NA,NA,NA,NA,NA,NA,NA,3700,3100,3500,3290,1275,NA,2475,NA,NA,NA,NA,NA,3275,2900,NA,1450,2700,2088,NA,2895,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,2150,NA,2150,1263,1795,NA,NA,NA,1400,NA,NA,1625,NA,2700,NA,NA,NA,1400,3295,NA,1450,NA,NA,1595,NA,NA,NA,NA,2965,1638,1500,NA,NA,NA,4395,1150,2663,3000,NA,NA,NA,1595,NA,3500,NA,NA,NA,2900,1798,NA,NA,NA,NA
"42",2013-06-30,3300,3350,2675,1750,2900,NA,1863,NA,NA,3343,1525,NA,NA,NA,1600,NA,NA,NA,NA,2725,NA,NA,1450,1400,1250,NA,2300,2800,NA,NA,1798,NA,NA,2600,NA,1750,6800,1600,3400,2600,NA,NA,NA,2350,NA,2600,NA,NA,NA,NA,NA,NA,NA,1700,NA,NA,2768,3400,NA,1698,NA,NA,2100,NA,NA,2750,NA,NA,1848,3450,1385,4190,NA,NA,1350,NA,1700,2348,NA,NA,NA,NA,2875,3400,1375,2400,3500,1875,1600,NA,NA,NA,NA,NA,1473,1500,NA,NA,NA,1500,1473,NA,1125,NA,NA,2300,NA,2920,NA,2395,3000,NA,NA,NA,NA,NA,NA,NA,3738,3200,3500,3300,1325,NA,2590,NA,NA,NA,NA,NA,3295,3000,NA,1450,2700,2075,NA,2850,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,2150,NA,2250,NA,1850,NA,NA,NA,1425,NA,NA,1600,NA,2700,NA,NA,NA,1400,3300,NA,1400,NA,NA,1373,NA,NA,NA,1138,2965,1688,1500,NA,NA,NA,4500,1199,2675,2900,NA,NA,NA,1575,1575,3500,NA,NA,NA,3093,1700,NA,NA,NA,NA
"43",2013-07-31,3325,3350,2650,1775,2850,NA,1934,NA,NA,3295,1513,NA,NA,NA,1648,NA,NA,NA,NA,2465,NA,NA,1513,1400,1225,NA,2400,2950,NA,NA,1795,NA,NA,2500,NA,1800,7000,1650,3500,2700,NA,NA,NA,2250,NA,2600,NA,NA,NA,NA,NA,NA,NA,1725,NA,NA,2800,3475,NA,1695,NA,NA,2104,NA,NA,2695,NA,NA,2100,3450,1315,4185,NA,NA,1338,NA,1725,2395,NA,NA,NA,NA,2644,3400,1400,2450,3600,1875,1598,NA,NA,NA,NA,NA,1400,1475,NA,NA,NA,1488,1450,NA,NA,NA,NA,2163,NA,2800,NA,2350,3000,NA,NA,NA,NA,NA,NA,NA,3750,3200,3550,3250,1313,NA,2595,NA,NA,NA,NA,NA,3298,3100,NA,1450,2700,2150,NA,2850,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,2200,NA,2300,NA,1950,NA,NA,NA,1600,NA,NA,1600,NA,2748,NA,NA,NA,1395,2995,NA,1418,NA,NA,1395,NA,NA,NA,NA,NA,1650,1500,NA,NA,NA,4595,NA,2650,2850,NA,NA,NA,1595,1600,3500,NA,NA,NA,3108,2075,NA,NA,NA,NA
